,cleanedtext,label
54,not biggest fan fire emblem okay ,0
731,three house march spring ,0
1478,three house march spring ,0
1356,three house march spring ,0
1202,three house march spring ,0
941,hear look amazing wait ,0
847,three house march spring ,0
1529,three house march spring ,0
608,three house march spring ,0
914,make debut fire emblem fan everywhere excited next ,0
1232,three house march spring ,0
374,fire emblem look so fucking good ,0
841,new rush way ,0
1554,three house march spring ,0
1519,three house march spring ,0
514,three house march spring ,0
348,three house ,0
1186,three house march spring ,0
355,three house spring ,0
594,three house march spring ,0
1093,three house march spring ,0
213,three house march spring ,0
1449,three house march spring ,0
412,three house march spring ,0
1327,three house march spring ,0
536,three house march spring ,0
1033,three house march spring ,0
1539,three house march spring ,0
816,make debut fire emblem fan everywhere excited next ,0
1147,three house march spring ,0
839,three house march spring ,0
1035,three house march spring ,0
624,coming messing around drop tomorrow ,0
134,new look amazing ,0
1049,three house march spring ,0
1148,yessss bitch new ,0
1145,three house march spring ,0
1133,three house march spring ,0
390,three house march spring ,0
1461,three house march spring ,0
1167,three house march spring ,0
1377,three house spring ,0
281,three house march spring ,0
663,three house march spring ,0
543,three house march spring ,0
885,three house march spring ,0
1072,hear look amazing wait ,0
242,three house march spring ,0
1023,make debut fire emblem fan everywhere excited next ,0
1081,three house march spring ,0
307,three house march spring ,0
660,three house march spring ,0
978,three house march spring ,0
189,delayed spring oh well still excited ,0
1031,three house march spring ,0
803,three house march spring ,0
1471,three house march spring ,0
215,play day ,0
750,three house march spring ,0
438,three house march spring ,0
283,three house march spring ,0
534,three house march spring ,0
1481,three house march spring ,0
321,three house march spring ,0
531,three house march spring ,0
1018,three house march spring ,0
791,three house march spring ,0
167,le cool ,0
964,hear look amazing wait ,0
889,so character going ,0
1339,three house march spring ,0
361,three house march spring ,0
1110,three house march spring ,0
1053,hear look amazing wait ,0
1534,three house march spring ,0
125,three house march spring ,0
1521,three house march spring ,0
1029,three house march spring ,0
1141,three house march spring ,0
1182,three house march spring ,0
424,three house march spring ,0
756,three house march spring ,0
463,le serum ,0
884,three house march spring ,0
601,three house march spring ,0
444,three house march spring ,0
77,mechanic loot good story pretty ,0
714,three house march spring ,0
484,work cant watch moment seeing person yell fire emblem ,0
406,three house march spring ,0
318,three house march spring ,0
1304,three house march spring ,0
315,three house march spring ,0
866,make debut fire emblem fan everywhere excited next ,0
16,oh ,0
179,three house march spring ,0
521,three house march spring ,0
477,three house march spring ,0
1069,three house march spring ,0
118,three house march spring ,0
1189,hear look amazing wait ,0
69,so new kidding look unbelievable so far winning ,0
1103,three house march spring ,0
1361,three house march spring ,0
955,three house march spring ,0
773,three house march spring ,0
331,three house march spring ,0
1498,hear look amazing wait ,0
32,can move whole troop unit ,0
779,three house march spring ,0
553,three house march spring ,0
768,three house march spring ,0
1533,three house march spring ,0
250,three house march spring ,0
106,three house march spring ,0
667,three house march spring ,0
209,three house march spring ,0
1261,hear look amazing wait ,0
88,three house march spring ,0
759,three house march spring ,0
550,three house march spring ,0
558,three house march spring ,0
526,three house march spring ,0
248,three house march spring ,0
461,three house march spring ,0
628,look interesting ,0
1360,three house march spring ,0
599,three house march spring ,0
216,three house march spring ,0
734,three house march spring ,0
1487,smashing ,0
1310,three house march spring ,0
235,three house march spring ,0
445,three house march spring ,0
921,upcoming finally ha name fire emblem three house also today ,0
1373,three house spring ,0
657,ok attention ,0
1115,three house march spring ,0
845,three house march spring ,0
399,look interesting ,0
372,three house march spring ,0
637,three house march spring ,0
882,three house march spring ,0
353,three house march spring ,0
831,three house march spring ,0
51,it looking ,0
73,three house beautiful tactical graphic strange though lead entire army ,0
1408,three house march spring ,0
922,three house march spring ,0
1026,make debut fire emblem fan everywhere excited next ,0
191,look interesting ,0
267,look beautiful absolutely stunning theme song though spring long away ,0
656,three house march spring ,0
894,make debut fire emblem fan everywhere excited next ,0
896,three house ,0
1517,three house march spring ,0
1518,three house march spring ,0
1139,three house march spring ,0
1267,three house march spring ,0
1231,three house march spring ,0
1370,three house march spring ,0
909,three house march spring ,0
634,three house march spring ,0
697,three house march spring ,0
301,three house march spring ,0
1486,three house march spring ,0
268,da mus ,0
50,look best love tactic game switch perfect ,0
982,three house march spring ,0
937,three house spring ,0
330,three house march spring ,0
57,switch revealed ,0
994,three house march spring ,0
729,fire emblem three house come switch spring ,0
651,three house march spring ,0
1064,hear look amazing wait ,0
205,three house march spring ,0
1325,three house march spring ,0
253,three house march spring ,0
635,upcoming finally ha name fire emblem three house also ,0
1246,three house march spring ,0
404,three house march spring ,0
893,three house march spring ,0
436,three house march spring ,0
440,three house march spring ,0
641,three house march spring ,0
936,three house march spring ,0
1199,did look good ,0
1241,three house march spring ,0
172,coming spring ,0
1025,three house march spring ,0
687,three house march spring ,0
30,look much dynamic movement map ,0
33,get waiting war simulator ,0
918,three house march spring ,0
689,three house march spring ,0
34,next absolutely blowing holy wow ,0
717,three house march spring ,0
906,three house march spring ,0
677,three house march spring ,0
90,three house ,0
76,coming spring ,0
1112,three house march spring ,0
923,make debut fire emblem fan everywhere excited next ,0
900,three house march spring ,0
854,make debut fire emblem fan everywhere excited next ,0
1530,hear look amazing wait ,0
1073,three house march spring ,0
464,three house march spring ,0
774,three house serum ,0
1431,three house march spring ,0
1320,three house march spring ,0
1508,three house march spring ,0
932,three house ,0
1441,game waiting finally ,1
1070,three house march spring ,0
761,three house march spring ,0
1120,three house march spring ,0
781,three house march spring ,0
1531,three house march spring ,0
1346,three house march spring ,0
490,so first time saw name swear thought name wa ,0
1282,three house march spring ,0
470,three house march spring ,0
247,three house march spring ,0
1226,three house march spring ,0
1406,three house spring ,0
517,three house march spring ,0
1063,three house march spring ,0
1217,three house march spring ,0
1096,three house ,0
451,three house march spring ,0
418,three house march spring ,0
865,three house march spring ,0
809,three house march spring ,0
727,three house march spring ,0
411,three house march spring ,0
1074,three house march spring ,0
1119,three house march spring ,0
589,three house march spring ,0
905,three house march spring ,0
1058,hear look amazing wait ,0
339,three house march spring ,0
626,three house march spring ,0
929,three house march spring ,0
425,three house march spring ,0
298,three house march spring ,0
1263,three house march spring ,0
1259,three house march spring ,0
347,three house march spring ,0
1080,three house march spring ,0
1437,three house march spring ,0
56,coming sprint ,0
497,three house march spring ,0
1375,three house march spring ,0
115,literally flailed ,0
1505,three house march spring ,0
552,three house march spring ,0
606,three house march spring ,0
1347,hear look amazing wait ,0
951,three house march spring ,0
68,love party amp finally news ,0
297,three house march spring ,0
147,three house march spring ,0
582,three house march spring ,0
983,make debut fire emblem fan everywhere excited next ,0
1338,three house march spring ,0
1491,three house march spring ,0
1398,three house march spring ,0
1444,three house march spring ,0
611,three house march spring ,0
1502,hear look amazing wait ,0
668,new rush way ,0
1386,three house march spring ,0
214,three house march spring ,0
131,fire emblem game throne edition ,1
377,three house march spring ,0
272,three house march spring ,0
158,fire emblem ,0
28,oh god new look direct ,0
111,new look pretty awesome seem like proper well done strategy game ,0
996,three house march spring ,0
653,three house march spring ,0
495,three house march spring ,0
1382,three house march spring ,0
1331,three house march spring ,0
1134,three house march spring ,0
1302,three house march spring ,0
240,time showing strong early house ,0
1091,three house march spring ,0
1526,three house spring ,0
21,e ,0
535,three house march spring ,0
1300,hear look amazing wait ,0
1482,three house march spring ,0
1135,three house march spring ,0
869,three house march spring ,0
1184,cant believe missed live announcement really need missed ,0
1473,spring vocation on switch graphic want ,0
194,okay stop neglecting though series way overdue return ,0
285,three house march spring ,0
749,three house march spring ,0
1419,hear look amazing wait ,0
1509,three house march spring ,0
1456,three house march spring ,0
1085,three house march spring ,0
335,three house march spring ,0
1506,three house march spring ,0
481,three house march spring ,0
887,three house march spring ,0
262,look good ,0
927,three house march spring ,0
1440,three house march spring ,0
1328,three house march spring ,0
1330,three house march spring ,0
891,three house march spring ,0
489,three house march spring ,0
1540,three house march spring ,0
1538,three house march spring ,0
1405,least favorite thing ha felt like wa smashing unit ,0
288,three house march spring ,0
1076,three house march spring ,0
600,three house march spring ,0
1303,three house march spring ,0
972,three house spring ,0
772,three house march spring ,0
662,three house march spring ,0
1447,three house march spring ,0
1214,three house march spring ,0
124,three house march spring ,0
488,three house march spring ,0
911,make debut fire emblem fan everywhere excited next ,0
332,three house march spring ,0
336,three house march spring ,0
1279,three house march spring ,0
1443,three house march spring ,0
509,three house march spring ,0
1413,three house march spring ,0
1363,three house march spring ,0
1055,hear look amazing wait ,0
997,three house march spring ,0
188,three house march spring ,0
1558,three house march spring ,0
217,three house march spring ,0
987,upcoming finally ha name fire emblem three house also today ,0
1353,three house march spring ,0
736,three house march spring ,0
562,three house march spring ,0
3,oh fuck going ,1
710,three house march spring ,0
1144,new fire emblem switch so excited ,0
760,three house march spring ,0
1238,three house march spring ,0
1022,three house march spring ,0
1561,three house spring ,0
832,three house march spring ,0
1372,three house march spring ,0
1123,three house march spring ,0
743,three house march spring ,0
1371,three house march spring ,0
237,three house serum ,0
309,three house march spring ,0
851,three house ,0
1260,three house march spring ,0
1313,three house march spring ,0
1417,three house march spring ,0
1185,hear look amazing wait ,0
813,three house march spring ,0
201,three house march spring ,0
956,make debut fire emblem fan everywhere excited next ,0
505,three house march spring ,0
1459,three house march spring ,0
1188,three house march spring ,0
433,three house march spring ,0
161,three house march spring ,0
471,three house march spring ,0
528,three house march spring ,0
101,three house march spring ,0
1352,three house march spring ,0
615,three house march spring ,0
647,three house march spring ,0
1469,three house march spring ,0
1101,three house march spring ,0
1024,three house march spring ,0
1174,new fire emblem switch so excited ,0
770,three house march spring ,0
166,three house march spring ,0
650,three house march spring ,0
716,three house march look beautiful launching spring ,0
282,three house march spring ,0
1042,three house march spring ,0
584,three house march spring ,0
1514,three house march spring ,0
389,three house march spring ,0
533,three house march spring ,0
1337,ok ac smash reveal console three house edition switch ,0
565,three house march spring ,0
871,three house march spring ,0
733,three house march spring ,0
1388,three house march spring ,0
271,three house march spring ,0
629,three house march spring ,0
228,new longer stuck warrior switch fire emblem three house coming spring ,0
933,three house march spring ,0
23,bitch new fe game ,1
525,three house march spring ,0
169,three house march spring ,0
227,is sleeping ,0
146,news control army one look not hero ,0
646,three house march spring ,0
476,okay new fire emblem actually look amazing may first dive series ,0
1161,new fire emblem switch so excited ,0
